category,name,link,pb_id,full_text,our_story,phone,email,address,bis_url,likes
medicine,Integrated Physical Medicine of New Lenox,https://www.publicsquare.com/featured/marketplace/58742ab0-42c6-11ee-a1bd-71aa3f9f7cfd,58742ab0-42c6-11ee-a1bd-71aa3f9f7cfd,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Integrated Physical Medicine of New Lenox
1
Visit Website
Our Story
By utilizing Chiropractic Medicine, Physical Therapy, Regenerative Medicine and MANY manual therapies we can handle almost any physical problem.
We approach our cases from a mindset of, ""How can I quickly, safely and affordably help each patient feel better and stay healthy?""
@ IPM New Lenox we don't ""fix"" our patients. We TEACH our patients about their injuries, and then we TEACH them how to fix their injuries.
Our empowering approach to physical wellness is unparalleled.
Gallery
About this Business
Hours
Mon: 8:30 AM - 6:30 PM
Tue: 2:30 PM - 6:30 PM
Wed: 8:30 AM - 6:30 PM
Thu: 2:30 PM - 6:30 PM
Fri: 8:30 AM - 3:00 PM
Sat: 7:30 AM - 10:00 AM
Call
(815) 717-8355
Email
ipmnewlenox@ipmhealthcare.com
 Get Directions
2499 E Joliet Hwy, New Lenox, IL 60451, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","By utilizing Chiropractic Medicine, Physical Therapy, Regenerative Medicine and MANY manual therapies we can handle almost any physical problem.",(815) 717-8355,ipmnewlenox@ipmhealthcare.com,"2499 E Joliet Hwy, New Lenox, IL 60451, USA",https://ipmhealthcare.com/NewLenox/,1
medicine,Integrated Physical Medicine of Naperville,https://www.publicsquare.com/featured/marketplace/faab2fe0-4294-11ee-9468-51ea82735812,faab2fe0-4294-11ee-9468-51ea82735812,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Integrated Physical Medicine of Naperville
0
Visit Website
Our Story
By utilizing Chiropractic Medicine, Physical Therapy, Regenerative Medicine and MANY manual therapies we can handle almost any physical problem.
We approach our cases from a mindset of, ""How can I quickly, safely and affordably help each patient feel better and stay healthy?""
@ IPM Naperville we don't ""fix"" our patients. We TEACH our patients about their injuries, and then we TEACH them how to fix their injuries.
Our empowering approach to physical wellness is unparalleled.
Gallery
About this Business
Hours
Mon: 8:30 AM - 6:30 PM
Tue: 2:30 PM - 6:30 PM
Wed: 8:30 AM - 6:30 PM
Thu: 2:30 PM - 6:30 PM
Fri: 8:30 PM - 3:00 PM
Sat: 7:30 AM - 10:30 AM
Call
(331) 249-3999
Get Directions
2155 City Gate Ln, Naperville, IL 60563, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","By utilizing Chiropractic Medicine, Physical Therapy, Regenerative Medicine and MANY manual therapies we can handle almost any physical problem.",(331) 249-3999,email not found,"2155 City Gate Ln, Naperville, IL 60563, USA",https://ipmhealthcare.com/Naperville/,0
medicine,Integrated Physical Medicine of Joliet,https://www.publicsquare.com/featured/marketplace/88a82c10-42c4-11ee-839a-cd62f996ef5f,88a82c10-42c4-11ee-839a-cd62f996ef5f,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Integrated Physical Medicine of Joliet
0
Visit Website
Our Story
By utilizing Chiropractic Medicine, Physical Therapy, Regenerative Medicine and MANY Manual therapies we can handle almost any physical problem.
We approach our cases from a mindset of, ""How can I quickly, safely and affordably help each patient feel better and stay healthy?""
@ IPM Joliet we don't ""fix"" our patients. We TEACH our patients about their injuries, and then we TEACH them how to fix their injuries.
Our empowering approach to physical wellness is unparalleled.
Gallery
About this Business
Hours
Mon: 8:30 AM - 6:30 PM
Tue: 2:30 PM - 6:30 PM
Wed: 8:30 AM - 6:30 PM
Thu: 2:30 PM - 6:30 PM
Fri: 8:30 AM - 3:00 PM
Sat: 8:00 AM - 10:30 PM
Call
(815) 439-2726
Email
ipmjoliet@ipmhealthcare.com
 Get Directions
2732 Caton Farm Rd, Joliet, IL 60435, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","By utilizing Chiropractic Medicine, Physical Therapy, Regenerative Medicine and MANY Manual therapies we can handle almost any physical problem.",(815) 439-2726,ipmjoliet@ipmhealthcare.com,"2732 Caton Farm Rd, Joliet, IL 60435, USA",https://ipmhealthcare.com/Joliet/,0
medicine,Ballard Family Chiropractic,https://www.publicsquare.com/featured/marketplace/a9b6fc40-b531-11ed-8bc3-fd5a5334baba,a9b6fc40-b531-11ed-8bc3-fd5a5334baba,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Ballard Family Chiropractic
1
Visit Website
Our Story
At Ballard Family chiropractic it’s our mission to grow a healthier community, one family at a time. We accomplish that through high-quality pediatric chiropractic care and functional medicine services. Check out our website for more information!
Gallery
About this Business
Hours
Mon: 8:30 AM - 5:30 PM
Wed: 8:30 AM - 5:30 PM
Fri: 8:30 AM - 5:30 PM
Sat: 9:00 AM - 5:00 PM
Sun: 9:00 AM - 5:00 PM
Call
(217) 259-1690
Email
info@ballardfamilychiro.com
 Get Directions
14225 E Rickelman Ave, Effingham, IL 62401, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","At Ballard Family chiropractic it’s our mission to grow a healthier community, one family at a time. We accomplish that through high-quality pediatric chiropractic care and functional medicine services. Check out our website for more information!",(217) 259-1690,info@ballardfamilychiro.com,"14225 E Rickelman Ave, Effingham, IL 62401, USA",https://www.ballardfamilychiro.com/,1
home-care,Pups My Pleasure Dog Boarding and Daycare,https://www.publicsquare.com/featured/marketplace/9a226b60-8075-11ee-8d49-e35f65037260,9a226b60-8075-11ee-8d49-e35f65037260,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Pups My Pleasure Dog Boarding and Daycare
0
Visit Website
Our Story
Pups My Pleasure is a home-based dog boarding and daycare service located in a southwestern suburb of Chicago. We welcome small dogs (up to ~15 lbs.) into our home where they are treated like family and spend their time living inside as well as enjoying occasional outdoor time in our large fenced yard where they are always supervised.
Gallery
About this Business
Hours
Mon: 12:00 AM - 11:59 PM
Tue: 12:00 AM - 11:59 PM
Wed: 12:00 AM - 11:59 PM
Thu: 12:00 AM - 11:59 PM
Fri: 12:00 AM - 11:59 PM
Sat: 12:00 AM - 11:59 PM
Sun: 12:00 AM - 11:59 PM
Call
(773) 750-3981
Email
pupsmypleasure@gmail.com
 Get Directions
5403 S 73rd Ct, Summit, IL 60501, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare",Pups My Pleasure is a home-based dog boarding and daycare service located in a southwestern suburb of Chicago. We welcome small dogs (up to ~15 lbs.) into our home where they are treated like family and spend their time living inside as well as enjoying occasional outdoor time in our large fenced yard where they are always supervised.,(773) 750-3981,pupsmypleasure@gmail.com,"5403 S 73rd Ct, Summit, IL 60501, USA",https://www.rover.com/members/janet-m-in-my-home-dog-boarding-and-daycare/,0
vitamins-and-supplements,Supplement Superstore - Peoria,https://www.publicsquare.com/featured/marketplace/64820b775c2c79001393c1fc,64820b775c2c79001393c1fc,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Supplement Superstore - Peoria
2
Visit Website
Our Story
We sell nutritional supplements specializing in sports nutrition, weight loss, and general wellness.
About this Business
Hours
Mon: 9AM - 9PM
Tue: 9AM - 9PM
Wed: 9AM - 9PM
Thu: 9AM - 9PM
Fri: 9AM - 9PM
Sat: 9AM - 7PM
Sun: 9AM - 7PM
Email
peoria@supplementsuperstores.com
 Get Directions
4511 N Sterling Ave, Peoria, IL 61615, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","We sell nutritional supplements specializing in sports nutrition, weight loss, and general wellness.",phone not found,peoria@supplementsuperstores.com,"4511 N Sterling Ave, Peoria, IL 61615, USA",https://supplementsuperstores.com/,2
vitamins-and-supplements,Supplement Superstore - Edwardsville,https://www.publicsquare.com/featured/marketplace/647a48b36e661c0012207599,647a48b36e661c0012207599,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Supplement Superstore - Edwardsville
1
Visit Website
Our Story
On the surface, we're a health & wellness supplement wholesaler ... that strives to provide the absolute best products, at the lowest prices in the country.
But we are much more than that ... we're fully dedicated to what we do. We're passionate for health & wellness, we live the lifestyle, and our sole purpose is to provide customer service that is second to none, top-quality supplements at affordable prices ... and to make sure you see the best possible fitness results. PERIOD.
Gallery
About this Business
Hours
Mon: 9AM - 9PM
Tue: 9AM - 9PM
Wed: 9AM - 9PM
Thu: 9AM - 9PM
Fri: 9AM - 9PM
Sat: 9AM - 7PM
Sun: 9AM - 7PM
Call
(618) 307-5993
Email
edwardsville@supplementsuperstores.com
 Get Directions
6687 Center Grove Rd, Glen Carbon, IL 62034, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","On the surface, we're a health & wellness supplement wholesaler ... that strives to provide the absolute best products, at the lowest prices in the country.",(618) 307-5993,edwardsville@supplementsuperstores.com,"6687 Center Grove Rd, Glen Carbon, IL 62034, USA",https://supplementsuperstores.com/,1
vitamins-and-supplements,Supplement Superstores - Shiloh,https://www.publicsquare.com/featured/marketplace/647a3cdf6e661c00122072b7,647a3cdf6e661c00122072b7,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
Supplement Superstores - Shiloh
1
Visit Website
Our Story
On the surface, we're a health & wellness supplement wholesaler ... that strives to provide the absolute best products, at the lowest prices in the country.
But we are much more than that ... we're fully dedicated to what we do. We're passionate for health & wellness, we live the lifestyle, and our sole purpose is to provide customer service that is second to none, top-quality supplements at affordable prices ... and to make sure you see the best possible fitness results. PERIOD.
Gallery
About this Business
Hours
Mon: 9AM - 9PM
Tue: 9AM - 9PM
Wed: 9AM - 9PM
Thu: 9AM - 9PM
Fri: 9AM - 9PM
Sat: 9AM - 7PM
Sun: 9AM - 7PM
Call
(618) 624-9995
Email
shiloh@supplementsuperstores.com
 Get Directions
3280 Green Mt Crossing Dr, Shiloh, IL 62269, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","On the surface, we're a health & wellness supplement wholesaler ... that strives to provide the absolute best products, at the lowest prices in the country.",(618) 624-9995,shiloh@supplementsuperstores.com,"3280 Green Mt Crossing Dr, Shiloh, IL 62269, USA",https://supplementsuperstores.com/,1
massage-and-spa,LC Massage Theory,https://www.publicsquare.com/featured/marketplace/8d2d9980-6247-11ee-979e-4566eb154d74,8d2d9980-6247-11ee-979e-4566eb154d74,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
LC Massage Theory
3
Visit Website
Our Story
Hello! My name is Lynsey Conklin. I am a licensed massage therapist with thirteen years experience. Whether you choose to schedule a relaxation massage or a full body scrub, my goal is for you to have the best experience you possibly can. I love what I do, and I believe in the health benefits of massage therapy! It isn’t simply a luxury, but a lifestyle!
Gallery
About this Business
Hours
Mon: 9:00 AM - 9:00 PM
Tue: 9:00 AM - 9:00 PM
Wed: 9:00 AM - 9:00 PM
Thu: 9:00 AM - 9:00 PM
Fri: 9:00 AM - 9:00 PM
Sat: 9:00 AM - 9:00 PM
Call
(618) 334-1417
Email
lynsey.conklin@gmail.com
 Get Directions
232 S Buchanan St, Edwardsville, IL 62025, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","Hello! My name is Lynsey Conklin. I am a licensed massage therapist with thirteen years experience. Whether you choose to schedule a relaxation massage or a full body scrub, my goal is for you to have the best experience you possibly can. I love what I do, and I believe in the health benefits of massage therapy! It isn’t simply a luxury, but a lifestyle!",(618) 334-1417,lynsey.conklin@gmail.com,"232 S Buchanan St, Edwardsville, IL 62025, USA",https://lc-massagetheory.square.site/,3
furniture,The Furniture Den,https://www.publicsquare.com/featured/marketplace/647abd34145c120012ae5316,647abd34145c120012ae5316,"Save with free shipping. Shop now.
Login or Join
All
Apparel
Food & Drink
Sports & Outdoors
Home
Health & Wellness
Baby & Kids
Near me
The Furniture Den
0
Visit Website
Our Story
Custom upholstery service. Antiques to vintage. We take great care in preservation of quality. In our business, we see 4 types of customers: 1) The Furniture Connoisseur who is accustom to a high standard in design and detail. 2) A Treasure Keeper who has their favorite designing element spanning Antique or Mid Century Modern to specific Theme or Color 3) The Growing Family who needs sturdy, easy care fabrics and versatility. 4) The R&R, be it the camper, boat, motorcycle or car.
Gallery
About this Business
Hours
Mon: 11:00 AM - 6:00 PM
Tue: 11:00 AM - 6:00 PM
Wed: 11:00 AM - 6:00 PM
Thu: 11:00 AM - 6:00 PM
Fri: 11:00 AM - 6:00 PM
Call
(217) 753-1045
Email
thefurnitureden51@hotmail.com
 Get Directions
102 N 6th St, Petersburg, IL 62675, USA
 Website
Visit Website
 Join our Community
Download our App
Why PublicSquare
Add Your Business
Privacy Policy
Terms & Conditions
Merchant Policy
Return Policy
CA Privacy Notice
Events
Investors
Blog
In The News
Transparency
Careers
Support
© 2024 PublicSquare","Custom upholstery service. Antiques to vintage. We take great care in preservation of quality. In our business, we see 4 types of customers: 1) The Furniture Connoisseur who is accustom to a high standard in design and detail. 2) A Treasure Keeper who has their favorite designing element spanning Antique or Mid Century Modern to specific Theme or Color 3) The Growing Family who needs sturdy, easy care fabrics and versatility. 4) The R&R, be it the camper, boat, motorcycle or car.",(217) 753-1045,thefurnitureden51@hotmail.com,"102 N 6th St, Petersburg, IL 62675, USA",http://tfdandupholstery.com/,0
